tid,sid,strategy_name,trader_code,holding_days,last_check,open_price,open_date,long_short,shares,close_date,close_price,pnl,tax,fee
90455,2241,ITFollow,001,0,2022-12-16,,,,,,,,,
90456,2243,ITFollow,001,0,2022-12-16,,,,,,,,,
90457,2247,ITFollow,001,0,2022-12-16,,,,,,,,,
90458,2250,ITFollow,001,0,2022-12-16,,,,,,,,,
90459,2301,ITFollow,001,0,2022-12-16,,,,,,,,,
90460,2302,ITFollow,001,0,2022-12-16,,,,,,,,,
90461,2303,ITFollow,001,0,2022-12-16,,,,,,,,,
90462,2305,ITFollow,001,0,2022-12-16,,,,,,,,,
90463,2308,ITFollow,001,0,2022-12-16,,,,,,,,,
90464,2312,ITFollow,001,0,2022-12-16,,,,,,,,,
90465,2313,ITFollow,001,0,2022-12-16,,,,,,,,,
90466,2314,ITFollow,001,0,2022-12-16,,,,,,,,,
90467,2316,ITFollow,001,0,2022-12-16,,,,,,,,,
90468,2317,ITFollow,001,0,2022-12-16,,,,,,,,,
90469,2321,ITFollow,001,0,2022-12-16,,,,,,,,,
90470,2323,ITFollow,001,0,2022-12-16,,,,,,,,,
90471,2324,ITFollow,001,0,2022-12-16,,,,,,,,,
90472,2327,ITFollow,001,0,2022-12-16,,,,,,,,,
90473,2328,ITFollow,001,0,2022-12-16,,,,,,,,,
90474,2329,ITFollow,001,0,2022-12-16,,,,,,,,,
90475,2330,ITFollow,001,0,2022-12-16,,,,,,,,,
90476,2331,ITFollow,001,0,2022-12-16,,,,,,,,,
90477,2332,ITFollow,001,0,2022-12-16,,,,,,,,,
90478,2337,ITFollow,001,0,2022-12-16,,,,,,,,,
90479,2338,ITFollow,001,0,2022-12-16,,,,,,,,,
90480,2340,ITFollow,001,0,2022-12-16,,,,,,,,,
90481,2342,ITFollow,001,0,2022-12-16,,,,,,,,,
90482,2344,ITFollow,001,0,2022-12-16,,,,,,,,,
90483,2345,ITFollow,001,0,2022-12-16,,,,,,,,,
90484,2347,ITFollow,001,0,2022-12-16,,,,,,,,,
90485,2348,ITFollow,001,0,2022-12-16,,,,,,,,,
90486,2349,ITFollow,001,0,2022-12-16,,,,,,,,,
90487,2351,ITFollow,001,0,2022-12-16,,,,,,,,,
90488,2352,ITFollow,001,0,2022-12-16,,,,,,,,,
90489,2353,ITFollow,001,0,2022-12-16,,,,,,,,,
90490,2354,ITFollow,001,0,2022-12-16,,,,,,,,,
90491,2355,ITFollow,001,0,2022-12-16,,,,,,,,,
90492,2356,ITFollow,001,0,2022-12-16,,,,,,,,,
90493,2357,ITFollow,001,0,2022-12-16,,,,,,,,,
90494,2358,ITFollow,001,0,2022-12-16,,,,,,,,,
90495,2359,ITFollow,001,0,2022-12-16,,,,,,,,,
90496,2360,ITFollow,001,0,2022-12-16,,,,,,,,,
90497,2362,ITFollow,001,0,2022-12-16,,,,,,,,,
90498,2363,ITFollow,001,0,2022-12-16,,,,,,,,,
90499,2364,ITFollow,001,0,2022-12-16,,,,,,,,,
90500,2365,ITFollow,001,0,2022-12-16,,,,,,,,,
90501,2367,ITFollow,001,0,2022-12-16,,,,,,,,,
90502,2368,ITFollow,001,0,2022-12-16,,,,,,,,,
90503,2369,ITFollow,001,0,2022-12-16,,,,,,,,,
90504,2371,ITFollow,001,0,2022-12-16,,,,,,,,,
90505,2373,ITFollow,001,0,2022-12-16,,,,,,,,,
90506,2374,ITFollow,001,0,2022-12-16,,,,,,,,,
90507,2375,ITFollow,001,30,2022-12-16,41.16390253309412,2018-01-04,long,1.0,2018-02-22,34.36581123330249,-16.92,103.1,64.58
90508,2375,ITFollow,001,0,2022-12-16,,,,,,,,,
90509,2376,ITFollow,001,0,2022-12-16,,,,,,,,,
90510,2377,ITFollow,001,0,2022-12-16,,,,,,,,,
90511,2379,ITFollow,001,0,2022-12-16,,,,,,,,,
90512,2380,ITFollow,001,0,2022-12-16,,,,,,,,,
90513,2382,ITFollow,001,0,2022-12-16,,,,,,,,,
90514,2383,ITFollow,001,0,2022-12-16,,,,,,,,,
90515,2385,ITFollow,001,0,2022-12-16,,,,,,,,,
90516,2387,ITFollow,001,0,2022-12-16,,,,,,,,,
90517,2388,ITFollow,001,0,2022-12-16,,,,,,,,,
90518,2390,ITFollow,001,0,2022-12-16,,,,,,,,,
90519,2392,ITFollow,001,0,2022-12-16,,,,,,,,,
90520,2393,ITFollow,001,0,2022-12-16,,,,,,,,,
90521,2395,ITFollow,001,0,2022-12-16,,,,,,,,,
90522,2397,ITFollow,001,0,2022-12-16,,,,,,,,,
90523,2399,ITFollow,001,0,2022-12-16,,,,,,,,,
90524,2401,ITFollow,001,0,2022-12-16,,,,,,,,,
90525,2402,ITFollow,001,0,2022-12-16,,,,,,,,,
90526,2404,ITFollow,001,0,2022-12-16,,,,,,,,,
90527,2405,ITFollow,001,0,2022-12-16,,,,,,,,,
90528,2406,ITFollow,001,0,2022-12-16,,,,,,,,,
90529,2408,ITFollow,001,0,2022-12-16,,,,,,,,,
90530,2409,ITFollow,001,0,2022-12-16,,,,,,,,,
90531,2412,ITFollow,001,0,2022-12-16,,,,,,,,,
90532,2413,ITFollow,001,0,2022-12-16,,,,,,,,,
90533,2414,ITFollow,001,0,2022-12-16,,,,,,,,,
90534,2415,ITFollow,001,30,2022-12-16,14.657346509669717,2016-09-10,long,1.0,2016-10-27,15.815457838828806,7.4,47.45,26.05
90535,2415,ITFollow,001,0,2022-12-16,,,,,,,,,
90536,2417,ITFollow,001,0,2022-12-16,,,,,,,,,
90537,2419,ITFollow,001,0,2022-12-16,,,,,,,,,
90538,2420,ITFollow,001,0,2022-12-16,,,,,,,,,
90539,2421,ITFollow,001,0,2022-12-16,,,,,,,,,
90540,2423,ITFollow,001,0,2022-12-16,,,,,,,,,
90541,2424,ITFollow,001,0,2022-12-16,,,,,,,,,
90542,2425,ITFollow,001,0,2022-12-16,,,,,,,,,
90543,2426,ITFollow,001,0,2022-12-16,,,,,,,,,
90544,2427,ITFollow,001,0,2022-12-16,,,,,,,,,
90545,2428,ITFollow,001,0,2022-12-16,,,,,,,,,
90546,2429,ITFollow,001,0,2022-12-16,,,,,,,,,
90547,2430,ITFollow,001,0,2022-12-16,,,,,,,,,
90548,2431,ITFollow,001,0,2022-12-16,,,,,,,,,
90549,2433,ITFollow,001,0,2022-12-16,,,,,,,,,
90550,2434,ITFollow,001,0,2022-12-16,,,,,,,,,
90551,2436,ITFollow,001,0,2022-12-16,,,,,,,,,
90552,2438,ITFollow,001,0,2022-12-16,,,,,,,,,
90553,2439,ITFollow,001,0,2022-12-16,,,,,,,,,
90554,2440,ITFollow,001,0,2022-12-16,,,,,,,,,
90555,2441,ITFollow,001,0,2022-12-16,,,,,,,,,
90556,2442,ITFollow,001,0,2022-12-16,,,,,,,,,
90557,2443,ITFollow,001,0,2022-12-16,,,,,,,,,
90558,2444,ITFollow,001,30,2022-12-16,38.23777089783282,2017-11-09,long,1.0,2017-12-20,40.025510835913316,4.19,120.08,66.92
90559,2444,ITFollow,001,0,2022-12-16,,,,,,,,,
90560,2449,ITFollow,001,0,2022-12-16,,,,,,,,,
90561,2450,ITFollow,001,0,2022-12-16,,,,,,,,,
90562,2451,ITFollow,001,0,2022-12-16,,,,,,,,,
90563,2453,ITFollow,001,0,2022-12-16,,,,,,,,,
90564,2454,ITFollow,001,0,2022-12-16,,,,,,,,,
90565,2455,ITFollow,001,0,2022-12-16,,,,,,,,,
90566,2457,ITFollow,001,0,2022-12-16,,,,,,,,,
90567,2458,ITFollow,001,0,2022-12-16,,,,,,,,,
90568,2459,ITFollow,001,0,2022-12-16,,,,,,,,,
90569,2460,ITFollow,001,0,2022-12-16,,,,,,,,,
90570,2461,ITFollow,001,0,2022-12-16,,,,,,,,,
90571,2462,ITFollow,001,0,2022-12-16,,,,,,,,,
90572,2464,ITFollow,001,0,2022-12-16,,,,,,,,,
90573,2465,ITFollow,001,0,2022-12-16,,,,,,,,,
90574,2466,ITFollow,001,0,2022-12-16,,,,,,,,,
90575,2467,ITFollow,001,0,2022-12-16,,,,,,,,,
90576,2468,ITFollow,001,0,2022-12-16,,,,,,,,,
90577,2471,ITFollow,001,0,2022-12-16,,,,,,,,,
90578,2472,ITFollow,001,0,2022-12-16,,,,,,,,,
90579,2474,ITFollow,001,0,2022-12-16,,,,,,,,,
90580,2476,ITFollow,001,0,2022-12-16,,,,,,,,,
90581,2477,ITFollow,001,0,2022-12-16,,,,,,,,,
90582,2478,ITFollow,001,0,2022-12-16,,,,,,,,,
90583,2480,ITFollow,001,0,2022-12-16,,,,,,,,,
90584,2481,ITFollow,001,0,2022-12-16,,,,,,,,,
90585,2482,ITFollow,001,0,2022-12-16,,,,,,,,,
90586,2483,ITFollow,001,0,2022-12-16,,,,,,,,,
90587,2484,ITFollow,001,0,2022-12-16,,,,,,,,,
90588,2485,ITFollow,001,0,2022-12-16,,,,,,,,,
90589,2486,ITFollow,001,0,2022-12-16,,,,,,,,,
90590,2488,ITFollow,001,30,2022-12-16,14.820174315938974,2013-08-06,long,1.0,2013-09-16,17.39510807739555,16.84,52.19,27.54
90591,2488,ITFollow,001,30,2022-12-16,17.85287407943228,2013-09-26,long,1.0,2013-11-07,16.19347232204915,-9.73,48.58,29.11
90592,2488,ITFollow,001,30,2022-12-16,21.343339844962305,2014-01-24,long,1.0,2014-03-17,20.427807840888857,-4.74,61.28,35.71
90593,2488,ITFollow,001,30,2022-12-16,21.801105846999032,2014-03-18,long,1.0,2014-04-29,17.05178357586801,-22.17,51.16,33.22
90594,2488,ITFollow,001,30,2022-12-16,15.856959814599534,2015-03-23,long,1.0,2015-05-07,13.794015528039983,-13.43,41.38,25.35
90595,2488,ITFollow,001,30,2022-12-16,20.082167791491088,2015-10-07,long,1.0,2015-11-18,18.381397880811065,-8.91,55.14,32.89
90596,2488,ITFollow,001,30,2022-12-16,18.937418813148764,2016-02-17,long,1.0,2016-03-30,22.69873688484498,19.31,68.1,35.6
90597,2488,ITFollow,001,30,2022-12-16,26.231105160872726,2016-04-11,long,1.0,2016-05-23,30.613858392240488,16.17,91.84,48.6
90598,2488,ITFollow,001,30,2022-12-16,34.40788357760363,2016-06-22,long,1.0,2016-08-03,34.66954048693901,0.29,104.01,59.06
90599,2488,ITFollow,001,30,2022-12-16,36.63196730695443,2016-08-08,long,1.0,2016-09-20,37.329391174318296,1.43,111.99,63.24
90600,2488,ITFollow,001,30,2022-12-16,31.92925604148704,2019-03-12,long,1.0,2019-04-24,31.453882502407833,-1.95,94.36,54.19
90601,2488,ITFollow,001,0,2022-12-16,,,,,,,,,
90602,2489,ITFollow,001,0,2022-12-16,,,,,,,,,
90603,2491,ITFollow,001,0,2022-12-16,,,,,,,,,
90604,2492,ITFollow,001,0,2022-12-16,,,,,,,,,
90605,2493,ITFollow,001,0,2022-12-16,,,,,,,,,
90606,2495,ITFollow,001,0,2022-12-16,,,,,,,,,
90607,2496,ITFollow,001,0,2022-12-16,,,,,,,,,
90608,2497,ITFollow,001,0,2022-12-16,,,,,,,,,
90609,2498,ITFollow,001,0,2022-12-16,,,,,,,,,
90610,2501,ITFollow,001,0,2022-12-16,,,,,,,,,
90611,2504,ITFollow,001,0,2022-12-16,,,,,,,,,
90612,2505,ITFollow,001,0,2022-12-16,,,,,,,,,
90613,2506,ITFollow,001,0,2022-12-16,,,,,,,,,
90614,2509,ITFollow,001,0,2022-12-16,,,,,,,,,
90615,2511,ITFollow,001,0,2022-12-16,,,,,,,,,
90616,2514,ITFollow,001,0,2022-12-16,,,,,,,,,
90617,2515,ITFollow,001,0,2022-12-16,,,,,,,,,
90618,2516,ITFollow,001,0,2022-12-16,,,,,,,,,
90619,2520,ITFollow,001,0,2022-12-16,,,,,,,,,
90620,2524,ITFollow,001,0,2022-12-16,,,,,,,,,
90621,2527,ITFollow,001,0,2022-12-16,,,,,,,,,
90622,2528,ITFollow,001,0,2022-12-16,,,,,,,,,
90623,2530,ITFollow,001,0,2022-12-16,,,,,,,,,
90624,2534,ITFollow,001,0,2022-12-16,,,,,,,,,
90625,2535,ITFollow,001,0,2022-12-16,,,,,,,,,
90626,2536,ITFollow,001,0,2022-12-16,,,,,,,,,
90627,2537,ITFollow,001,0,2022-12-16,,,,,,,,,
90628,2538,ITFollow,001,0,2022-12-16,,,,,,,,,
90629,2539,ITFollow,001,0,2022-12-16,,,,,,,,,
90630,2540,ITFollow,001,0,2022-12-16,,,,,,,,,
90631,2542,ITFollow,001,0,2022-12-16,,,,,,,,,
90632,2543,ITFollow,001,0,2022-12-16,,,,,,,,,
90633,2545,ITFollow,001,0,2022-12-16,,,,,,,,,
90634,2546,ITFollow,001,0,2022-12-16,,,,,,,,,
90635,2547,ITFollow,001,0,2022-12-16,,,,,,,,,
90636,2548,ITFollow,001,0,2022-12-16,,,,,,,,,
90637,2597,ITFollow,001,0,2022-12-16,,,,,,,,,
90638,2601,ITFollow,001,0,2022-12-16,,,,,,,,,
90639,2603,ITFollow,001,0,2022-12-16,,,,,,,,,
90640,2605,ITFollow,001,0,2022-12-16,,,,,,,,,
90641,2606,ITFollow,001,0,2022-12-16,,,,,,,,,
90642,2607,ITFollow,001,0,2022-12-16,,,,,,,,,
90643,2608,ITFollow,001,0,2022-12-16,,,,,,,,,
90644,2609,ITFollow,001,0,2022-12-16,,,,,,,,,
90645,2610,ITFollow,001,0,2022-12-16,,,,,,,,,
90646,2611,ITFollow,001,0,2022-12-16,,,,,,,,,
90647,2612,ITFollow,001,0,2022-12-16,,,,,,,,,
90648,2613,ITFollow,001,0,2022-12-16,,,,,,,,,
90649,2614,ITFollow,001,0,2022-12-16,,,,,,,,,
90650,2615,ITFollow,001,0,2022-12-16,,,,,,,,,
90651,2616,ITFollow,001,0,2022-12-16,,,,,,,,,
90652,2617,ITFollow,001,0,2022-12-16,,,,,,,,,
90653,2618,ITFollow,001,0,2022-12-16,,,,,,,,,
90654,2630,ITFollow,001,0,2022-12-16,,,,,,,,,
90655,2633,ITFollow,001,0,2022-12-16,,,,,,,,,
90656,2634,ITFollow,001,0,2022-12-16,,,,,,,,,
90657,2636,ITFollow,001,0,2022-12-16,,,,,,,,,
90658,2637,ITFollow,001,0,2022-12-16,,,,,,,,,
90659,2642,ITFollow,001,30,2022-12-16,33.310184528819,2020-05-18,long,1.0,2020-06-30,33.5361803562013,0.2,100.61,57.15
90660,2642,ITFollow,001,0,2022-12-16,,,,,,,,,
90661,2701,ITFollow,001,0,2022-12-16,,,,,,,,,
90662,2702,ITFollow,001,0,2022-12-16,,,,,,,,,
90663,2704,ITFollow,001,0,2022-12-16,,,,,,,,,
90664,2705,ITFollow,001,0,2022-12-16,,,,,,,,,
90665,2706,ITFollow,001,0,2022-12-16,,,,,,,,,
90666,2707,ITFollow,001,0,2022-12-16,,,,,,,,,
90667,2712,ITFollow,001,0,2022-12-16,,,,,,,,,
90668,2722,ITFollow,001,0,2022-12-16,,,,,,,,,
90669,2723,ITFollow,001,0,2022-12-16,,,,,,,,,
90670,2727,ITFollow,001,30,2022-12-16,112.34929662430551,2016-07-20,long,1.0,2016-08-31,111.54392532233916,-1.19,334.63,191.43
90671,2727,ITFollow,001,30,2022-12-16,113.56532567049808,2020-11-19,long,1.0,2020-12-30,125.1634865900383,9.7,375.49,204.11
90672,2727,ITFollow,001,30,2022-12-16,146.91003831417623,2021-02-23,long,1.0,2021-04-08,176.38869731800764,19.52,529.17,276.42
90673,2727,ITFollow,001,0,2022-12-16,,,,,,,,,
90674,2731,ITFollow,001,30,2022-12-16,131.81033102798798,2015-09-17,long,1.0,2015-11-02,113.09651859808847,-14.61,339.29,209.4
90675,2731,ITFollow,001,30,2022-12-16,110.24880864026585,2018-01-10,long,1.0,2018-03-01,112.02701523123788,1.14,336.08,190.05
90676,2731,ITFollow,001,30,2022-12-16,83.80891719745223,2019-12-25,long,1.0,2020-02-14,71.62738853503184,-14.95,214.88,132.9
90677,2731,ITFollow,001,21,2022-12-16,97.4,2022-11-18,long,1.0,,,5.26,,
90678,2739,ITFollow,001,0,2022-12-16,,,,,,,,,
90679,2748,ITFollow,001,30,2022-12-16,46.53152841387011,2017-06-01,long,1.0,2017-07-11,48.05834418995022,2.8,144.18,80.87
90680,2748,ITFollow,001,30,2022-12-16,53.075024597070595,2017-08-09,long,1.0,2017-09-19,50.38492061064373,-5.52,151.15,88.46
90681,2748,ITFollow,001,6,2022-12-16,59.4,2022-12-09,long,1.0,,,-4.66,,
90682,2753,ITFollow,001,0,2022-12-16,,,,,,,,,
90683,2801,ITFollow,001,0,2022-12-16,,,,,,,,,
90684,2809,ITFollow,001,0,2022-12-16,,,,,,,,,
90685,2812,ITFollow,001,0,2022-12-16,,,,,,,,,
90686,2816,ITFollow,001,0,2022-12-16,,,,,,,,,
90687,2820,ITFollow,001,0,2022-12-16,,,,,,,,,
90688,2832,ITFollow,001,0,2022-12-16,,,,,,,,,
90689,2834,ITFollow,001,0,2022-12-16,,,,,,,,,
90690,2836,ITFollow,001,0,2022-12-16,,,,,,,,,
90691,2838,ITFollow,001,0,2022-12-16,,,,,,,,,
90692,2845,ITFollow,001,0,2022-12-16,,,,,,,,,
90693,2849,ITFollow,001,0,2022-12-16,,,,,,,,,
90694,2850,ITFollow,001,0,2022-12-16,,,,,,,,,
90695,2851,ITFollow,001,0,2022-12-16,,,,,,,,,
90696,2852,ITFollow,001,0,2022-12-16,,,,,,,,,
90697,2855,ITFollow,001,0,2022-12-16,,,,,,,,,
90698,2867,ITFollow,001,0,2022-12-16,,,,,,,,,
90699,2880,ITFollow,001,0,2022-12-16,,,,,,,,,
90700,2881,ITFollow,001,0,2022-12-16,,,,,,,,,
90701,2882,ITFollow,001,0,2022-12-16,,,,,,,,,
90702,2883,ITFollow,001,0,2022-12-16,,,,,,,,,
90703,2884,ITFollow,001,0,2022-12-16,,,,,,,,,
90704,2885,ITFollow,001,0,2022-12-16,,,,,,,,,
90705,2886,ITFollow,001,0,2022-12-16,,,,,,,,,
90706,2887,ITFollow,001,0,2022-12-16,,,,,,,,,
90707,2888,ITFollow,001,0,2022-12-16,,,,,,,,,
90708,2889,ITFollow,001,0,2022-12-16,,,,,,,,,
90709,2890,ITFollow,001,0,2022-12-16,,,,,,,,,
90710,2891,ITFollow,001,0,2022-12-16,,,,,,,,,
90711,2892,ITFollow,001,0,2022-12-16,,,,,,,,,
90712,2897,ITFollow,001,0,2022-12-16,,,,,,,,,
90713,2901,ITFollow,001,0,2022-12-16,,,,,,,,,
90714,2903,ITFollow,001,0,2022-12-16,,,,,,,,,
90715,2904,ITFollow,001,0,2022-12-16,,,,,,,,,
90716,2905,ITFollow,001,0,2022-12-16,,,,,,,,,
90717,2906,ITFollow,001,0,2022-12-16,,,,,,,,,
90718,2908,ITFollow,001,0,2022-12-16,,,,,,,,,
90719,2910,ITFollow,001,0,2022-12-16,,,,,,,,,
90720,2911,ITFollow,001,0,2022-12-16,,,,,,,,,
90721,2912,ITFollow,001,0,2022-12-16,,,,,,,,,
90722,2913,ITFollow,001,0,2022-12-16,,,,,,,,,
90723,2915,ITFollow,001,0,2022-12-16,,,,,,,,,
90724,2923,ITFollow,001,0,2022-12-16,,,,,,,,,
90725,2929,ITFollow,001,30,2022-12-16,72.672705989276,2014-07-30,long,1.0,2014-09-10,69.11685493169675,-5.35,207.35,121.23
90726,2929,ITFollow,001,30,2022-12-16,68.61831500301588,2015-11-03,long,1.0,2015-12-14,62.08323738368103,-9.96,186.25,111.75
90727,2929,ITFollow,001,0,2022-12-16,,,,,,,,,
90728,2939,ITFollow,001,0,2022-12-16,,,,,,,,,
90729,2945,ITFollow,001,0,2022-12-16,,,,,,,,,
90730,3002,ITFollow,001,0,2022-12-16,,,,,,,,,
90731,3003,ITFollow,001,0,2022-12-16,,,,,,,,,
90732,3004,ITFollow,001,30,2022-12-16,67.16035428835458,2014-06-17,long,1.0,2014-07-29,58.00212415812442,-14.05,174.01,107.01
90733,3004,ITFollow,001,30,2022-12-16,76.22948078073053,2019-01-25,long,1.0,2019-03-20,90.72317267405836,18.47,272.17,142.74
90734,3004,ITFollow,001,0,2022-12-16,,,,,,,,,
90735,3005,ITFollow,001,0,2022-12-16,,,,,,,,,
90736,3006,ITFollow,001,0,2022-12-16,,,,,,,,,
90737,3008,ITFollow,001,0,2022-12-16,,,,,,,,,
90738,3010,ITFollow,001,0,2022-12-16,,,,,,,,,
90739,3011,ITFollow,001,0,2022-12-16,,,,,,,,,
90740,3013,ITFollow,001,0,2022-12-16,,,,,,,,,
90741,3014,ITFollow,001,0,2022-12-16,,,,,,,,,
90742,3015,ITFollow,001,0,2022-12-16,,,,,,,,,
90743,3016,ITFollow,001,0,2022-12-16,,,,,,,,,
90744,3017,ITFollow,001,0,2022-12-16,,,,,,,,,
90745,3018,ITFollow,001,0,2022-12-16,,,,,,,,,
90746,3019,ITFollow,001,0,2022-12-16,,,,,,,,,
90747,3021,ITFollow,001,0,2022-12-16,,,,,,,,,
90748,3022,ITFollow,001,0,2022-12-16,,,,,,,,,
90749,3023,ITFollow,001,0,2022-12-16,,,,,,,,,
90750,3024,ITFollow,001,0,2022-12-16,,,,,,,,,
90751,3025,ITFollow,001,0,2022-12-16,,,,,,,,,
90752,3026,ITFollow,001,0,2022-12-16,,,,,,,,,
90753,3027,ITFollow,001,30,2022-12-16,24.637508658668658,2014-06-27,long,1.0,2014-08-08,21.14346197616656,-14.6,63.43,39.14
90754,3027,ITFollow,001,0,2022-12-16,,,,,,,,,
90755,3028,ITFollow,001,0,2022-12-16,,,,,,,,,
90756,3029,ITFollow,001,0,2022-12-16,,,,,,,,,
90757,3030,ITFollow,001,0,2022-12-16,,,,,,,,,
90758,3031,ITFollow,001,0,2022-12-16,,,,,,,,,
90759,3032,ITFollow,001,0,2022-12-16,,,,,,,,,
90760,3033,ITFollow,001,0,2022-12-16,,,,,,,,,
90761,3034,ITFollow,001,0,2022-12-16,,,,,,,,,
90762,3035,ITFollow,001,0,2022-12-16,,,,,,,,,
90763,3036,ITFollow,001,0,2022-12-16,,,,,,,,,
90764,3037,ITFollow,001,0,2022-12-16,,,,,,,,,
90765,3038,ITFollow,001,0,2022-12-16,,,,,,,,,
90766,3040,ITFollow,001,0,2022-12-16,,,,,,,,,
90767,3041,ITFollow,001,0,2022-12-16,,,,,,,,,
90768,3042,ITFollow,001,0,2022-12-16,,,,,,,,,
90769,3043,ITFollow,001,0,2022-12-16,,,,,,,,,
90770,3044,ITFollow,001,0,2022-12-16,,,,,,,,,
90771,3045,ITFollow,001,0,2022-12-16,,,,,,,,,
90772,3046,ITFollow,001,0,2022-12-16,,,,,,,,,
90773,3047,ITFollow,001,0,2022-12-16,,,,,,,,,
90774,3048,ITFollow,001,0,2022-12-16,,,,,,,,,
90775,3049,ITFollow,001,0,2022-12-16,,,,,,,,,
90776,3050,ITFollow,001,0,2022-12-16,,,,,,,,,
90777,3051,ITFollow,001,0,2022-12-16,,,,,,,,,
90778,3052,ITFollow,001,0,2022-12-16,,,,,,,,,
90779,3054,ITFollow,001,30,2022-12-16,24.974685413327993,2013-10-07,long,1.0,2013-11-18,20.514920160947995,-18.26,61.54,38.89
90780,3054,ITFollow,001,30,2022-12-16,23.19077931237599,2014-01-21,long,1.0,2014-03-12,20.960896686185993,-10.05,62.88,37.75
90781,3054,ITFollow,001,30,2022-12-16,20.381127203376593,2014-03-25,long,1.0,2014-05-07,19.08779528018639,-6.79,57.26,33.75
90782,3054,ITFollow,001,0,2022-12-16,,,,,,,,,
90783,3055,ITFollow,001,0,2022-12-16,,,,,,,,,
90784,3056,ITFollow,001,0,2022-12-16,,,,,,,,,
90785,3057,ITFollow,001,0,2022-12-16,,,,,,,,,
90786,3058,ITFollow,001,0,2022-12-16,,,,,,,,,
90787,3059,ITFollow,001,0,2022-12-16,,,,,,,,,
90788,3060,ITFollow,001,0,2022-12-16,,,,,,,,,
90789,3062,ITFollow,001,0,2022-12-16,,,,,,,,,
90790,3090,ITFollow,001,0,2022-12-16,,,,,,,,,
90791,3092,ITFollow,001,30,2022-12-16,70.4,2021-07-22,long,1.0,2021-09-01,68.0,-3.87,204.0,118.33
90792,3092,ITFollow,001,0,2022-12-16,,,,,,,,,
90793,3094,ITFollow,001,30,2022-12-16,17.84714336565952,2014-03-12,long,1.0,2014-04-23,27.212476022886793,51.8,81.64,38.53
90794,3094,ITFollow,001,0,2022-12-16,,,,,,,,,
90795,3130,ITFollow,001,0,2022-12-16,,,,,,,,,
90796,3138,ITFollow,001,0,2022-12-16,,,,,,,,,
90797,3149,ITFollow,001,0,2022-12-16,,,,,,,,,
90798,3164,ITFollow,001,0,2022-12-16,,,,,,,,,
90799,3167,ITFollow,001,0,2022-12-16,,,,,,,,,
90800,3189,ITFollow,001,0,2022-12-16,,,,,,,,,
90801,3209,ITFollow,001,0,2022-12-16,,,,,,,,,
90802,3229,ITFollow,001,0,2022-12-16,,,,,,,,,
90803,3231,ITFollow,001,0,2022-12-16,,,,,,,,,
90804,3257,ITFollow,001,30,2022-12-16,20.329947087123927,2013-07-18,long,1.0,2013-08-29,23.24016914853205,13.79,69.72,37.25
90805,3257,ITFollow,001,30,2022-12-16,28.786639497589995,2013-09-25,long,1.0,2013-11-06,29.107509683072685,0.64,87.32,49.5
90806,3257,ITFollow,001,30,2022-12-16,31.261923785599325,2013-11-29,long,1.0,2014-01-10,41.62144691689763,32.54,124.86,62.32
90807,3257,ITFollow,001,30,2022-12-16,38.09187487658803,2014-05-09,long,1.0,2014-06-20,54.31873854242698,41.96,162.96,79.01
90808,3257,ITFollow,001,30,2022-12-16,49.11210443544265,2014-08-27,long,1.0,2014-10-08,48.712819033528476,-1.28,146.14,83.64
90809,3257,ITFollow,001,30,2022-12-16,44.67005433914753,2014-11-04,long,1.0,2014-12-16,40.57737896952731,-9.6,121.73,72.89
90810,3257,ITFollow,001,30,2022-12-16,29.43480425544658,2017-07-10,long,1.0,2017-08-18,34.15731131181493,15.51,102.47,54.37
90811,3257,ITFollow,001,30,2022-12-16,71.12340599783212,2021-02-04,long,1.0,2021-03-29,69.97757437070939,-2.08,209.93,120.64
90812,3257,ITFollow,001,30,2022-12-16,71.01606648199446,2021-09-07,long,1.0,2021-10-21,58.17174515235457,-18.49,174.52,110.46
90813,3257,ITFollow,001,0,2022-12-16,,,,,,,,,
90814,3266,ITFollow,001,0,2022-12-16,,,,,,,,,
90815,3296,ITFollow,001,0,2022-12-16,,,,,,,,,
90816,3305,ITFollow,001,0,2022-12-16,,,,,,,,,
90817,3308,ITFollow,001,0,2022-12-16,,,,,,,,,
90818,3311,ITFollow,001,0,2022-12-16,,,,,,,,,
90819,3312,ITFollow,001,0,2022-12-16,,,,,,,,,
90820,3321,ITFollow,001,0,2022-12-16,,,,,,,,,
90821,3338,ITFollow,001,30,2022-12-16,31.654398973255354,2019-01-11,long,1.0,2019-03-06,31.431794198478595,-1.17,94.3,53.94
90822,3338,ITFollow,001,30,2022-12-16,36.24005733365663,2019-04-02,long,1.0,2019-05-16,50.75388864910142,39.42,152.26,74.38
90823,3338,ITFollow,001,30,2022-12-16,50.3977210094586,2019-06-12,long,1.0,2019-07-23,54.3684157275411,7.38,163.11,89.58
90824,3338,ITFollow,001,30,2022-12-16,91.67295473258183,2019-10-23,long,1.0,2019-12-03,82.41489395760821,-10.53,247.24,148.85
90825,3338,ITFollow,001,30,2022-12-16,85.77321012107903,2019-12-06,long,1.0,2020-01-17,82.05183275074651,-4.79,246.16,143.49
90826,3338,ITFollow,001,30,2022-12-16,80.14576141472253,2020-04-10,long,1.0,2020-05-22,83.50407757819335,3.7,250.51,139.92
90827,3338,ITFollow,001,30,2022-12-16,57.60480804493428,2020-11-09,long,1.0,2020-12-18,60.39213746646336,4.35,181.18,100.89
90828,3338,ITFollow,001,0,2022-12-16,,,,,,,,,
